,Label,Pyruvate,MethylSuccinate,Phosphoglyceric Acid,Glucose 1-phosphate,Malonic Acid,Fumaric Acid,Alpha-Ketoglutaric Acid,Sarcosine,Cadaverine,5-Aminovaleric Acid,Pipecolate,Tyramine,1-Methylhistidine,isoValeric Acid,2-Hydroxyisovaleric Acid,3-Methyl-2-Oxovaleric Acid,2-Aminoisobutyric acid,Creatinine,Betaine,Taurine,1-Methylhistamine,Pyroglutamic Acid,Creatine,4-Hydroxyproline,Homocysteine,Cysteamine,Carnitine,Glycerate,N-AcetylGlycine,Guanidinoacetate,Benzoic acid,Citraconic Acid,Glutaric Acid,Oxaloacetate,Anthranilate,2-Hydroxyglutarate,2-Aminoadipate,Homogentisate,Hydroxyphenylpyruvic acid,Kynurenate,Xanthurenate,Pantothenic acid,L-Kynurenine,3-Hydroxykynurenine,Cytidine,Uridine,1-Methyladenosine,Hypoxanthine,Oxypurinol,Xanthine,Orotate,Allantoin,Urate,Xanthosine,AMP,IMP,ADP,Adenylosuccinate,Choline,Dimethylglycine,Niacinamide,Methylmalonate,Ascorbic Acid,4-Pyridoxic acid,Biotin,Pyridoxal 5'-phosphate,Trimethylamine,Trimethylamine N-oxide,Shikimic Acid,Hippuric Acid,4-Hydroxybutyrate,Acetylcholine,Deoxycarnitine,13-HODE,18-Hydroxyarachidonic acid,Glycochenodeoxycholate,Acetylcarnitine,Azelaic Acid,Myristic Acid,Margaric Acid,Linoleic Acid,Linolenic Acid,Mannose,Sorbitol,Glyceraldehyde,Erythrose,myoinositol,Fructose,D-Glucoronic acid,N-Acetylneuraminic acid,Lactose,Sucrose,Ornithine,Citrulline,Propionate,Oxalic Acid,Acetoacetate,Adipic Acid,Ribose-5-P,Geranyl-PP,Glycine,Alanine,Serine,Proline,Valine,Threonine,Leucine,iso-Leucine,Asparagine,Aspartic Acid,Glutamine,Lysine,Glutamic acid,Methionine,Histidine,Phenylalanine,Arginine,Tyrosine,Tryptophan,Cystine,lactate,3-Hydroxybenzoic acid,Succinate,Glucose,V127,V128,V129,V130,V131,V132,V133
55,1,14.10366264,15.56809544,13.47275515,12.20214772,12.95066072,14.14010358,14.57315695,11.53720022,11.25696751,16.06440943,15.66763825,10.64414169,14.86466073,13.74323908,16.24074324,11.77263387,12.10858284,16.89939376,16.38872462,15.21284651,11.34050028,11.09080132,15.54803041,13.84654623,10.24947953,13.74313189,16.46380261,12.42148729,13.52071297,12.37369852,12.93593092,13.83897871,13.18181924,12.94901571,14.48143195,15.10931921,12.04200134,14.5645694,11.6770684,11.7991133,12.02782339,13.36659425,12.58284453,11.96183815,10.34981358,11.54205672,15.48150126,13.24331781,11.86752015,13.2723733,14.40328783,13.59323766,17.62906323,12.05815587,13.26296962,11.24597694,13.10591712,10.94438517,17.23821689,13.31697491,12.00213828,14.99336117,13.33560272,13.53063264,13.2739913,12.45244595,13.3902616,16.54201814,17.741169,14.553521,12.21393275,15.04081991,11.10680076,11.02711474,10.64318625,12.35150891,16.07481151,13.04892116,12.70453278,10.97181354,11.01107585,13.7019664,16.45052156,11.87190861,11.36777012,12.50135959,15.05878731,13.55434641,13.31058801,12.55929635,13.97053802,12.6995405,14.66030775,17.33824752,10.87254594,11.12370559,12.25987086,12.08132605,11.69516807,12.05325093,4.460529494,5.690865029,3.757076471,5.030977015,4.821894675,4.444176087,4.530637851,4.027286433,3.631090503,1.964367748,5.970134456,5.225319822,4.386093803,3.029083935,4.331688065,4.0766614,4.417398593,3.2747177,3.111471348,2.99082282,6.76524891,1.777345313,2.373036081,8.395026425,,,,,,,
64,1,13.72061606,15.58708615,13.22418101,11.94661069,12.84524279,13.75362321,14.73836402,11.99837351,11.07041777,16.06140779,15.65788117,10.84041623,15.6769924,13.84090652,16.43076066,11.70389236,12.38979676,16.43429629,15.96299841,14.78370445,12.18004863,11.06858456,14.32317446,14.59528411,10.44927109,12.7917219,16.77699751,12.57783802,13.51702493,12.58553032,13.08406704,13.7074624,13.59506372,12.32950615,14.51030216,14.64080983,11.72826138,14.34492353,11.74618264,11.72862629,11.77042773,12.93458257,12.06822344,11.99130993,9.882717741,11.06945353,15.50906806,14.41514272,14.0982278,15.18339281,14.40730784,13.3666324,17.32841681,12.54731873,12.70164672,11.90257266,12.34637402,11.32236324,17.43410591,13.4201499,11.54606628,14.84648526,13.16372478,13.5444781,13.02469115,12.34703896,13.64986252,17.11911541,16.42407236,15.16188536,12.44647735,15.05177141,11.34130192,11.12361514,10.3688446,13.32631331,16.48972002,13.14287759,13.16580287,11.25980237,11.23929998,13.79596735,16.35307322,11.9515514,11.46118938,12.6155517,15.04853251,14.081597,13.39803735,11.89927341,14.47436288,12.79039365,14.97948133,17.16555134,10.62574191,11.27524087,11.78361408,12.07098558,11.27548533,11.75956786,4.924024991,5.906508589,4.002988527,4.678328538,4.73652293,4.386140174,4.470019788,3.896659654,3.648271716,1.685844101,6.058005526,5.198584234,3.968568688,3.05653593,4.387598985,3.933511411,4.246531912,3.337598122,3.197950476,3.228279191,6.869973196,1.82223021,2.099936396,8.476513526,,,,,,,
65,1,13.33642642,15.46228218,13.44104389,12.61289905,14.52610827,13.40552244,14.84344251,11.95291371,11.00626115,15.95142374,15.36198393,10.78287864,15.40102051,13.52712888,16.11505021,11.56987951,12.27620954,16.61034144,16.04117149,15.25875136,11.83418049,11.09053411,15.63884752,14.55209949,10.34325981,13.95863422,16.54049177,12.82506919,15.52405708,12.62659192,13.39539797,14.80902496,13.46555837,13.62993265,14.48443911,14.95451623,11.58115111,14.24272902,12.42498303,11.11591022,11.86564053,15.51665434,12.24038565,12.06917406,10.11517158,11.71973146,15.29907045,13.80309693,11.95618996,13.14842303,14.4266466,13.75290329,17.03133622,11.93508282,13.98775902,11.85791282,13.24643216,11.84424589,17.3645193,13.76632007,11.83413125,15.18332879,14.52629829,13.4739007,13.41670422,12.27282929,13.39064793,17.57600632,17.75820651,16.07935522,12.33164868,15.00149195,11.13207212,12.22673267,10.60149069,12.7189733,16.613264,13.97191069,12.80142098,11.52111273,11.51349693,14.35834211,16.32251296,11.88039017,11.85424783,12.38516804,15.62920575,15.57863198,13.90961387,11.96936892,13.24529326,12.72954068,15.18665998,17.55053353,10.55013683,10.53411485,12.12635516,14.21704401,11.06310055,11.85346621,5.246096264,5.247839935,4.134387444,4.673557559,4.683224977,4.454912328,4.33237786,3.649875194,3.499861638,1.900732991,6.088373031,5.06220324,4.027496954,3.008412905,4.293580229,3.946865302,4.445983556,3.336494109,3.304539724,3.584051992,6.367939455,3.595969919,2.855984937,8.215932421,,,,,,,
76,1,13.71264912,15.71070176,13.45049744,12.08505469,13.10752016,13.23552212,14.89270043,12.35252149,11.3401607,16.17741533,15.53678476,10.92616375,15.55353717,13.74130187,17.31018865,11.62889281,11.92529879,16.38795664,16.69507501,14.92232179,12.17261244,10.87231795,15.4469532,14.81530269,10.31081487,12.74485779,17.0005546,13.10356653,14.26948688,12.99846942,12.84738878,13.82458954,14.27856532,12.22607019,14.54783874,14.61561496,11.626427,14.60025253,11.28811443,11.46558933,12.21031845,12.99497363,12.130455,12.04795082,9.317506735,11.24640983,15.23442462,14.60790412,15.13617723,16.25986963,14.28839221,13.2207029,17.40078995,13.06987164,13.18452136,11.83745467,12.69893597,11.68896716,17.07819198,13.20618194,11.60851518,14.46993402,13.41252276,13.57300389,13.14218626,12.07047989,13.84677801,16.91822473,17.9229695,13.29911876,12.49184493,15.26898354,11.50934223,11.31978509,10.68611796,13.60321009,16.76603465,13.12893308,13.02649994,11.21345754,10.84357758,13.92493507,16.49021494,12.1949881,11.83219756,12.46233086,14.47318569,12.52568816,12.3199456,11.45667983,10.92390657,12.61456415,15.04470615,17.17984731,10.68850415,10.82175452,11.87197456,13.61987239,11.39418027,11.54490977,5.426604398,5.571144477,4.559725717,5.011996224,4.82544332,4.726910641,4.608020951,4.00333267,3.720556122,1.729808488,6.109212992,5.151797776,4.516255165,3.291318199,4.394058932,3.957019178,4.286365725,3.667045611,3.606032853,3.343058543,6.648593034,2.106706103,2.409482633,8.38030435,,,,,,,
77,1,14.13634694,15.64666412,13.70718428,12.39771515,12.88536214,12.59024544,14.73214005,12.20663677,11.30009772,15.98712811,15.55340601,10.9303392,14.15236112,13.82738438,16.05221861,NA,11.77440754,15.7793469,16.12575643,15.34916178,10.59978442,11.14240534,15.67568739,13.58954406,10.2817119,13.12505788,16.50922798,12.70621902,13.99426306,12.72214485,14.33625039,14.4110832,13.6091407,12.14838929,14.38133146,14.48329317,11.4902512,14.47427035,11.26191453,12.19889888,12.03017705,13.93271211,12.25922598,12.08323373,9.238201394,11.29812172,14.99299643,13.79450089,12.1931641,13.48316536,14.43570664,13.14790345,17.51771737,11.5723673,13.76029879,11.38199927,13.52975622,11.39341401,17.05439592,13.45138512,12.17736587,13.75786128,12.57244617,13.5052717,13.32068484,12.30645668,13.3052835,14.34275615,17.65205398,14.8768506,12.69042809,14.09596879,10.42089668,11.7434761,10.87011989,12.94449629,15.88742629,13.01246701,13.00640489,11.06628614,11.24048998,14.17405405,16.42556212,12.50656966,11.48143522,12.69375497,14.60533736,13.13060255,12.12144329,11.32270402,11.35358528,12.73414617,14.96601259,16.82468097,9.927665941,11.93067845,11.21113051,11.83185143,11.33216543,11.96626336,5.195859294,6.194097378,4.369442321,4.733393537,4.693591776,4.633611789,4.422870942,3.74505739,3.619116199,1.735770954,6.056392765,5.064808516,4.275522459,3.15683836,4.541125905,4.073424559,4.413410768,3.980865107,3.601303663,3.262283507,7.191626254,2.070683491,2.418890111,8.449288316,,,,,,,
81,1,13.87775956,15.86505431,13.65273557,11.8596128,12.58043642,13.61460078,14.953066,12.41973704,11.25350974,16.19783614,15.73494466,11.01660542,14.61528726,13.74513623,17.29672767,12.45621028,11.80287974,16.30354064,16.32153995,15.00167377,10.92537941,11.14819032,15.19900631,14.93824612,10.41934179,13.18478586,16.79983321,12.70564691,13.30058285,12.83471075,13.39927128,15.26418223,14.04486338,12.98127935,14.47656454,14.74695925,12.02072695,14.63966868,11.8958656,11.46580734,12.06795259,12.77688322,12.34844449,12.06583416,9.903845528,10.84891925,15.29221256,12.85733594,11.3025178,12.68438923,14.61794638,13.07436125,17.55428907,11.82358503,13.2078052,11.83008678,12.98107944,11.51493755,17.0674322,13.64282889,11.48632401,15.04170537,12.11352684,13.70659002,12.40538595,12.3034425,13.77225729,17.05897473,17.41357246,15.9610028,12.15882822,15.13461181,11.20402303,10.71794398,10.59006408,12.48953434,16.25975692,12.91624113,13.03356337,11.44419242,10.68958659,13.25080105,16.42176899,12.51216313,11.71873925,12.38291627,15.17596813,13.64655231,13.03930753,11.35864732,14.18245099,12.79628823,15.20921581,17.16281191,11.04797254,11.12094766,11.88972442,12.37380512,11.60440269,11.700326,4.70282885,5.693077153,4.04814251,5.18278936,4.895591239,4.80273715,4.775411558,4.329092472,3.884832813,1.862050453,6.078600714,5.293243876,4.004562581,3.399757647,4.526731273,4.22909814,4.611526727,3.941546074,3.489113279,3.304206063,6.659047674,1.688146878,2.160634423,8.381040067,,,,,,,
88,1,13.10107473,15.56311315,14.1340437,12.75188744,14.32927887,13.31739488,14.88128665,12.05064688,10.99376802,15.75422542,15.39998296,11.12062538,13.82730792,13.6399912,15.87072678,11.57431528,11.82660001,16.13313371,16.58788167,15.73001189,10.15570551,11.30329357,15.30571449,14.2335459,10.4696488,13.79375793,16.74290361,12.42427611,14.25081002,12.45820599,13.0754023,13.51662548,13.28840256,12.252225,14.46392477,14.3923947,11.20383562,14.18855217,11.13176854,11.4827849,12.03778578,13.35058993,11.99548695,12.11057192,10.04671525,11.62025654,15.21515244,13.75942118,12.16118795,13.48533843,14.48654694,13.30763259,17.16411233,11.65271407,13.84588005,12.40892513,13.93305206,11.79262885,17.01705886,13.66419759,12.51048428,14.22584449,13.5432952,13.47487495,13.45688382,12.4223199,13.50627461,16.65181154,17.49177836,13.95373132,12.59238317,15.053718,11.26315994,11.73697856,10.45588066,10.16068057,16.52171557,13.20791879,12.31898659,11.28101928,11.57478337,14.43741009,16.47620736,11.98936142,11.06875908,12.39863166,14.4699947,12.89345742,13.46052754,12.45624991,10.84837838,12.73924931,14.89170714,17.01408761,9.965722995,10.66030566,11.73776983,12.18519324,11.46746299,12.07103572,4.951055245,5.228678219,3.96826251,4.07766083,4.56322329,4.718403091,4.348578667,3.540517544,3.527098619,1.892338597,6.091190041,5.035574351,3.967225332,2.739220061,4.366837936,3.96685276,4.288859144,3.387934728,3.194383317,3.073232418,6.376178605,3.425897137,2.577069924,8.33004216,,,,,,,
89,1,13.69988323,15.63353083,13.07810006,11.84826504,14.00659521,12.87740266,14.89390768,12.01957305,10.94329286,16.20118013,15.56714683,10.85005743,13.79973739,13.73476633,16.46460767,11.36303978,12.27846288,16.3200104,16.39563919,14.75857062,10.41530448,11.00972472,14.45603627,13.98560127,10.31602241,13.79591727,16.86795625,12.44035015,13.26076975,12.47313317,13.29145758,14.01206349,13.80163155,12.35511864,14.55999126,14.55546628,11.46608897,14.65739053,11.76115426,11.71801257,12.35666417,14.37405258,12.81968137,12.04354297,10.20218375,11.57523018,15.32987238,14.30054876,12.63317793,13.84187179,14.54437865,13.47603507,17.57395577,12.50239443,12.56779183,11.25761031,12.17084989,11.14182297,17.40141577,13.61949353,11.43519172,14.60004039,12.79802105,13.54852194,13.30188345,12.29315322,13.73751504,16.64669948,17.04346615,15.36769175,12.88962773,14.98262847,11.21814678,11.26881232,10.40877093,13.46976805,16.84172183,13.10319397,12.9187961,11.48058662,11.27601784,14.19502253,16.43446502,12.35405806,11.75094312,12.71587326,15.0265436,12.8086429,12.82251739,11.24806464,12.70206479,12.90248217,15.0764816,17.1782337,10.89121735,11.19745296,11.89355012,12.1370626,11.3703961,11.65656126,4.724719826,5.72546405,3.947458358,4.694903295,4.904985303,4.501670988,4.660872162,4.067274724,3.775226593,1.713998465,6.188042837,5.251018058,4.320616153,3.17094754,4.414336331,4.232457233,4.329651118,3.760205201,3.630792743,3.02961601,6.743549693,3.208075126,2.329893363,8.449347238,,,,,,,
98,1,13.76973969,15.61756188,13.98369061,12.40464146,14.10858951,13.66640098,14.98443779,12.11424843,11.19234178,15.92431351,15.54582836,10.93717248,14.49719572,13.7572635,16.11876823,11.58332733,11.74965403,16.33056973,16.16775308,15.11997359,11.00864814,11.22472015,15.31360114,14.52507944,10.30217742,13.74361276,16.49274909,12.85672751,14.58498588,12.70552176,13.50489617,14.37308209,13.43294979,12.37921298,14.51223702,14.91346069,11.31717082,14.59365383,11.98634074,11.53469735,12.32813059,14.60589713,12.73486025,12.05513079,10.36852805,11.76677967,15.43274505,14.16318708,12.48687391,13.70782448,14.6354172,13.4598109,17.19042222,12.13775011,13.39229421,12.40922629,12.88944335,11.75688554,17.0288999,13.58405321,12.02606705,14.68626321,13.76904823,13.50562639,13.42274149,12.01090413,13.37788551,17.48611669,16.69773292,15.39906884,12.8274971,14.97342732,10.96152226,11.28421807,10.60556419,12.14917366,16.82245289,12.75021355,13.16662126,11.53838322,11.33136498,14.14045799,16.45595067,12.12518613,11.51268561,12.36897208,15.19284313,13.10341835,12.82666484,11.68833194,12.39487264,12.7919887,15.13631198,17.45559791,10.53716326,10.89024608,11.91446839,12.44271285,11.50122688,11.73096235,5.084821061,5.469333266,4.432934657,4.706076438,4.699539578,4.715699141,4.344666304,3.716939593,3.694115818,1.97364609,6.221872889,5.05610127,4.404676729,3.022429174,4.341897384,3.98302356,4.571687267,3.522884495,3.649490547,3.605751469,6.585924675,3.288916325,2.731426927,8.495184688,,,,,,,
99,1,13.88199129,15.63494182,12.68726098,11.64904763,12.83968943,12.59696122,14.78788475,11.97416662,11.09094941,16.02052732,15.49150023,10.79245612,14.28347616,13.77270602,16.26223858,11.31244673,11.68818401,15.91968237,16.49863921,14.36915569,10.7565697,11.16579789,15.00117254,13.98282311,10.23259665,12.29954488,16.56906011,12.27538994,13.1271136,12.2946587,12.93984071,13.42608642,13.76929357,12.26513297,14.53877313,14.33485584,11.22937407,14.23088373,11.43938769,12.03655619,11.9594716,12.92095294,12.78079721,11.94208779,9.713569832,11.34293026,15.08082187,14.015227,12.27769508,13.43665784,14.38256569,13.20783098,17.18045807,11.69032646,11.44761226,10.77225518,11.1831773,10.77545515,16.89142001,13.01215627,10.87651928,14.19155154,12.61499116,13.59148922,13.05604726,12.35145411,13.43476778,17.20440404,17.16737549,15.78299546,12.50823689,14.84110144,11.10244727,11.45451604,10.42558376,12.19129871,16.27529232,12.98916626,13.2272268,11.15940879,11.35681159,14.15626892,16.37626116,12.26655504,11.3604987,12.59749917,14.61299468,12.79029165,12.5584978,11.38626977,13.49647457,12.67828056,14.85911258,16.88586949,10.23411221,11.50783487,11.31640069,12.29309337,11.5929961,11.72213196,4.829678313,5.673119387,3.798171163,4.694957361,4.657741267,4.477507962,4.338405928,3.679494723,3.666232877,1.437050297,6.033638068,5.073798548,3.219786723,3.010620823,4.269238527,4.029188662,4.106445285,3.719126098,3.212138565,3.381056717,7.102710989,2.093669127,2.238217087,8.352756627,,,,,,,
100,1,13.91139119,15.80853513,13.25565133,12.0720597,12.8293078,12.51892578,14.91420497,12.0097834,11.24141647,15.89830435,15.56876378,10.60585617,15.63604388,13.53578309,16.65186956,11.49555439,11.79040327,15.94671433,16.448722,14.72864081,12.10580149,11.06875627,15.11301665,14.17904066,10.40041732,12.89280436,16.5950823,12.69556795,13.3588796,12.85010221,13.38528438,14.82625163,13.70714261,12.30999921,14.52676068,14.4522842,11.42605909,14.33235937,11.52309627,11.62029092,11.92161102,12.87300632,12.01323129,12.00766381,9.073159827,11.70971963,15.06083197,13.41083706,12.17816994,13.28482002,14.47573321,12.8940708,17.13740249,11.83926704,13.34689681,11.88997144,12.73852517,11.55647594,16.97698751,13.45316827,11.36259362,14.6809599,12.91908573,13.45517757,13.52922781,12.31928678,13.48520278,16.78286479,16.97759711,15.77119956,12.60344351,14.74535269,10.92270739,11.79645808,10.52437144,11.98520518,15.96783246,12.76468816,12.94388375,11.25864931,11.59770165,14.09464301,16.39788878,12.38706847,11.40247569,12.27563517,14.75797621,14.06984239,12.49623818,11.33960063,12.65086795,12.74226258,14.81567546,17.18535804,10.42667514,10.94337453,11.85375089,13.1886541,11.47619802,11.88824482,5.200197913,5.950701225,4.252276297,4.666519812,4.635151197,5.005894836,4.259710256,3.514070661,3.889272895,1.485337797,6.139494423,5.2571767,3.740174901,3.090657771,4.570583532,3.935102348,4.67684428,3.735048962,3.427296199,3.121326762,6.751464214,2.09974446,2.460059502,8.268259167,,,,,,,
101,1,14.00418973,15.57805705,15.0500967,12.95533762,12.02105756,12.69824676,14.83885809,11.86421617,11.36172001,16.00494258,15.63588318,11.05116499,13.98727643,13.73068619,15.85725076,11.35738399,11.81552033,16.27644379,16.27371791,15.84899274,10.52110459,11.17451195,15.58741184,14.2269774,10.09783468,12.50490411,16.84341024,12.6620297,14.54542669,12.52053354,13.19388744,13.80838359,13.40159693,12.35474217,14.60264635,14.71780308,11.01166025,14.33733435,11.52340602,11.93062747,11.97826628,12.76535361,12.24935428,12.02126363,10.36277313,11.25937208,15.21488559,14.43266994,12.35305188,13.53410483,14.43133125,13.56690759,17.21099737,11.84492063,14.16924131,13.3030475,14.07965668,12.10795036,16.96798903,12.73576132,12.6338662,14.36915391,13.21996286,13.54354811,12.89067664,12.44202287,13.65277573,17.68796363,17.02949978,14.88457141,12.34296814,14.81843082,10.99416896,11.22493127,10.65969995,13.66377221,16.26169173,12.94664545,13.183261,11.37410009,11.06329545,13.62198815,16.39760858,12.07322637,11.53387834,12.54535509,14.73746785,13.82769222,12.83481358,12.07642421,13.16222941,12.75433922,14.94494305,17.13025072,9.797218426,11.44561309,11.03676891,11.91099808,11.44323658,11.94185382,5.41788449,5.710765509,3.932227142,4.852423747,4.637987466,4.952409562,4.265526395,3.623658339,3.625145066,2.665589389,6.054223994,5.19700448,4.498684432,3.019569674,4.423799317,4.169760044,4.25991361,3.433266367,3.317549922,3.491284104,7.009973733,1.215854772,2.716849773,8.382160574,,,,,,,
102,1,13.78209801,15.62848772,13.80050894,12.32428345,13.5575209,13.93028368,15.01042683,11.87700103,11.29304235,15.66382648,15.48937252,10.88910761,16.06994023,13.70454284,16.33007991,11.56184086,11.76216354,16.36796705,16.19053523,15.22835611,12.54011282,11.08146783,15.70824082,14.63542648,10.18747823,12.31993053,16.52618804,12.54674201,13.12357403,12.23928022,13.23125156,13.30898275,13.69885178,12.56536592,14.48704557,14.72186023,11.49377748,14.5516243,12.23419494,11.78860992,11.92759263,13.44929329,11.71375676,12.13279428,10.17112998,10.68546757,14.66883582,13.11468839,11.67673532,12.83139607,14.38633532,13.41193571,17.47064374,12.20900392,13.5819068,12.43737472,12.90318198,11.32266595,17.07446649,12.8308158,11.52019981,14.93177637,13.66705612,13.48795074,12.54871682,12.46131709,13.33592943,18.56742346,18.29562554,15.27393191,12.32593052,14.85258188,10.79227119,11.79547425,10.46950487,11.8129671,16.10813323,13.50547362,13.1986178,11.08802807,11.90524304,14.49756051,16.38562281,11.98672484,12.30535195,12.44863964,15.51526251,13.5359904,13.71985987,12.02116137,14.14260852,12.79777951,14.64633869,17.1440013,10.63654907,11.28930359,11.05575255,12.33179485,11.53202652,12.19019662,5.105625719,6.063356204,3.901324203,4.97883334,4.355006261,3.932279999,4.185938649,3.830308819,3.700406459,2.010997706,6.110110336,4.979861753,4.606240431,3.014268233,4.538908863,3.842125716,4.282809114,3.307525579,2.588502937,3.388396513,6.825325401,2.567097169,2.339409964,8.362964723,,,,,,,
103,1,13.84157022,15.69721371,14.46786065,12.5495332,13.15771732,14.30988201,14.51809804,12.17331694,11.05820292,16.0390756,15.16519085,10.86912292,16.4182386,13.69199439,17.59136892,11.80809977,12.02760894,16.50642046,15.87749853,15.38264416,12.95959954,10.72653869,15.26058513,13.92056772,10.30393291,13.20245002,16.91434735,12.4861769,13.51870175,12.57453928,12.8642374,13.68375821,13.85949713,12.03547245,14.50819359,14.68361242,11.95028038,14.69048858,12.16829544,11.43334853,12.12782802,12.93416477,12.25430231,11.91894306,9.84640048,11.33563985,15.22262863,13.12496278,11.57354931,12.91113724,14.23755768,13.34667529,17.67060187,11.47429307,13.6351366,12.91756452,13.57742723,12.04410304,17.16201631,13.59551462,12.10120447,15.13354013,13.92317492,13.61782549,12.88583211,12.46803517,13.82097649,16.60545376,17.2860725,16.85717188,12.4093196,15.26852204,11.36694418,11.40778393,10.34613872,12.41843068,16.36988153,12.8664604,12.91205327,10.69178655,10.65100199,13.40833616,16.39031189,12.24581119,11.12365642,12.36111483,15.26859184,14.07329538,13.18854101,12.15851587,12.49479531,12.75621036,14.9098698,17.18962338,11.05579896,11.00891582,11.43753803,11.71723511,11.72589182,12.07847575,4.601136931,5.447018186,4.000751068,5.301604333,4.784614158,4.445201102,4.34132468,3.481622255,3.748953429,1.816276629,5.88346771,4.780124893,4.06588297,2.826312047,4.371211792,3.780526779,4.339275783,3.554490349,3.07119684,3.07465291,6.561955904,1.637427803,2.147184364,8.379107727,,,,,,,
104,1,13.62170646,15.48360929,14.060104,12.23757829,13.84706385,13.14082698,14.92312019,12.12916075,11.04881038,15.7646132,15.52392071,10.82932383,14.42430323,13.72353536,16.32937902,11.4316235,11.84638169,15.95566783,15.95544344,14.9545866,10.69874823,11.03638824,15.52297749,13.52847999,10.42978514,12.85657947,16.6963956,13.09119895,15.15199398,12.61763367,12.93311976,13.5622435,13.4537492,12.17116079,14.52533036,14.66312545,10.74119296,14.41440822,11.45910183,11.29220563,12.00389784,13.38965573,11.9669503,12.03352347,9.750272005,11.39252642,15.18740666,13.84658699,12.15190714,13.40985584,14.41225598,13.50785398,17.21001296,11.66310312,13.44179941,12.38529378,12.92230091,11.40564868,17.07004696,13.39992914,11.64871079,14.2094086,13.14094699,13.46809843,13.14666834,12.24478269,13.55777007,16.93497702,17.47580397,14.59491303,12.57245574,14.46896766,10.68873769,11.515317,10.43538999,13.22582591,16.5895906,12.76988882,12.94248329,11.35990668,11.41774438,14.29820452,16.42742939,12.09395043,11.90081896,12.47110089,14.72506084,12.62789392,12.43025516,11.65292094,11.75295371,12.7529674,14.88858933,17.19774465,9.765894876,10.87308361,11.20702256,12.20504252,11.33987054,11.60302099,5.923491059,5.568795219,4.566971382,4.839998639,4.475869398,4.566325215,4.218443551,3.506276459,3.542682501,1.970014519,6.129297282,5.095005244,4.305271255,3.052044167,4.426858758,3.829115384,4.437472062,3.422475528,3.187384505,3.412697854,6.394514005,3.024477019,2.641430473,"8.477305855""""""""""""""""","""""""""""""""""NA""""""""""""""""","""""""""""""""""NA""""""""""""""""","""""""""""""""""NA""""""""""""""""","""""""""""""""""NA""""""""""""""""","""""""""""""""""NA""""""""""""""""","""""""""""""""""NA""""""""""""""""","""""""""""""""""0"""""""""""""""""
