,height_cm,weight_kgs
1361,190.5,72.1
1362,152.4,77.1
1363,193.04,91.2
1364,182.88,83.0
1365,154.94,69.9
1366,193.04,88.9
1367,190.5,84.8
1368,152.4,76.2
1369,182.88,78.0
1370,187.96,77.1
1371,193.04,88.0
1372,190.5,79.8
1373,152.4,66.2
1374,193.04,81.2
1375,185.42,74.8
1376,154.94,78.9
1377,152.4,76.2
1378,187.96,82.1
1379,170.18,68.0
1380,170.18,60.8
1381,170.18,64.0
1382,154.94,69.9
1383,170.18,68.9
1384,175.26,69.9
1385,152.4,71.2
1386,175.26,69.9
1387,172.72,64.0
1388,185.42,81.2
1389,182.88,77.1
1390,182.88,78.0
1391,154.94,74.8
1392,154.94,81.2
1393,182.88,74.8
1394,175.26,69.9
1395,175.26,72.1
1396,167.64,72.1
1397,154.94,71.2
1398,187.96,84.8
1399,182.88,89.8
1400,187.96,83.0
1401,182.88,78.0
1402,162.56,59.0
1403,187.96,78.0
1404,175.26,72.1
1405,175.26,72.1
1406,185.42,82.1
1407,172.72,74.8
1408,175.26,73.9
1409,175.26,68.0
1410,185.42,78.9
1411,175.26,69.9
1412,182.88,76.2
1413,185.42,69.9
1414,182.88,79.8
1415,172.72,69.9
1416,175.26,71.2
1417,185.42,84.8
1418,154.94,72.1
1419,195.58,86.2
1420,182.88,78.0
1421,182.88,78.9
1422,152.4,69.9
1423,175.26,69.9
1424,170.18,67.1
1425,152.4,71.2
1426,152.4,73.0
1427,165.1,63.0
1428,185.42,78.0
1429,182.88,74.8
1430,154.94,79.8
1431,165.1,68.0
1432,172.72,71.2
1433,185.42,83.0
1434,182.88,73.0
1435,175.26,69.9
1436,190.5,77.1
1437,187.96,88.9
1438,185.42,83.0
1439,187.96,78.0
1440,152.4,68.9
1441,154.94,66.2
1442,193.04,83.9
1443,172.72,67.1
1444,195.58,88.9
1445,187.96,88.0
1446,175.26,66.2
1447,182.88,76.2
1448,182.88,73.9
1449,152.4,73.0
1450,182.88,81.2
1451,175.26,59.9
1452,182.88,76.2
1453,154.94,73.9
1454,154.94,74.8
1455,152.4,76.2
1456,175.26,69.9
1457,152.4,68.9
1458,187.96,84.8
1459,152.4,72.1
1460,172.72,69.9
1461,175.26,68.9
1462,152.4,76.2
1463,195.58,84.8
1464,182.88,74.8
1465,182.88,79.8
1466,185.42,77.1
1467,152.4,73.0
1468,185.42,78.0
1469,182.88,73.9
1470,185.42,81.2
1471,152.4,78.9
1472,172.72,63.0
1473,182.88,78.9
1474,182.88,76.2
1475,154.94,74.8
1476,172.72,71.2
1477,190.5,78.9
1478,175.26,78.0
1479,187.96,79.8
1480,182.88,78.0
1481,185.42,81.2
1482,185.42,73.9
1483,190.5,86.2
1484,175.26,63.0
1485,172.72,63.0
1486,182.88,72.1
1487,185.42,73.0
1488,185.42,78.0
1489,175.26,69.9
1490,190.5,89.8
1491,182.88,73.0
1492,154.94,73.0
1493,172.72,74.8
1494,154.94,71.2
1495,172.72,69.9
1496,154.94,71.2
1497,175.26,74.8
1498,190.5,88.0
1499,195.58,93.0
1500,185.42,87.1
1501,162.56,58.1
1502,152.4,77.1
1503,182.88,79.8
1504,167.64,66.2
1505,152.4,74.8
1506,187.96,78.9
1507,152.4,66.2
1508,175.26,71.2
1509,152.4,73.0
1510,198.12,92.1
1511,175.26,72.1
1512,182.88,84.8
1513,154.94,79.8
1514,185.42,91.2
1515,185.42,83.0
1516,175.26,69.9
1517,185.42,89.8
1518,154.94,79.8
1519,187.96,83.9
1520,154.94,84.8
1521,182.88,77.1
1522,152.4,73.0
1523,154.94,69.9
1524,190.5,74.8
1525,182.88,76.2
1526,167.64,64.0
1527,190.5,88.0
1528,175.26,68.0
1529,154.94,72.1
1530,195.58,84.8
1531,175.26,73.9
1532,182.88,78.9
1533,170.18,68.9
1534,190.5,83.9
1535,187.96,69.9
1536,152.4,76.2
1537,185.42,79.8
1538,187.96,78.9
1539,154.94,73.0
1540,190.5,73.0
1541,182.88,74.8
1542,154.94,72.1
1543,185.42,73.0
1544,187.96,76.2
1545,175.26,76.2
1546,187.96,91.2
1547,187.96,92.1
1548,187.96,84.8
1549,175.26,68.0
1550,193.04,89.8
1551,152.4,78.0
1552,152.4,77.1
1553,152.4,73.9
1554,182.88,77.1
1555,182.88,78.9
1556,154.94,73.9
1557,193.04,81.2
1558,187.96,81.2
1559,152.4,76.2
1560,182.88,74.8
1561,185.42,77.1
1562,152.4,73.9
1563,195.58,93.0
1564,182.88,77.1
1565,175.26,67.1
1566,152.4,72.1
1567,152.4,66.2
1568,182.88,78.0
1569,190.5,83.9
1570,187.96,72.1
1571,170.18,68.9
1572,152.4,74.8
1573,152.4,68.0
1574,175.26,73.0
1575,172.72,72.1
1576,190.5,92.1
1577,185.42,77.1
1578,175.26,78.0
1579,154.94,76.2
1580,182.88,74.8
1581,182.88,79.8
1582,185.42,76.2
1583,193.04,86.2
1584,170.18,63.0
1585,154.94,74.8
1586,185.42,78.0
1587,175.26,74.8
1588,185.42,83.0
1589,170.18,66.2
1590,182.88,79.8
1591,167.64,64.0
1592,152.4,72.1
1593,185.42,77.1
1594,187.96,83.0
1595,182.88,79.8
1596,167.64,59.9
1597,182.88,79.8
1598,187.96,79.8
1599,193.04,87.1
1600,170.18,73.0
1601,152.4,78.0
1602,172.72,69.9
1603,187.96,84.8
1604,154.94,78.0
1605,193.04,86.2
1606,187.96,79.8
1607,187.96,81.2
1608,172.72,69.9
1609,185.42,82.1
1610,195.58,81.2
1611,187.96,77.1
1612,190.5,88.0
1613,185.42,79.8
1614,172.72,69.9
1615,193.04,88.0
1616,152.4,72.1
1617,185.42,86.2
1618,185.42,81.2
1619,152.4,71.2
1620,187.96,91.2
1621,182.88,78.0
1622,193.04,88.0
1623,182.88,68.9
1624,187.96,83.0
1625,182.88,92.1
1626,170.18,73.0
1627,182.88,73.0
1628,193.04,83.9
1629,172.72,72.1
1630,182.88,83.0
1631,185.42,67.1
1632,187.96,81.2
1633,182.88,72.1
1634,152.4,76.2
1635,152.4,69.9
1636,185.42,78.9
1637,187.96,83.9
1638,175.26,68.9
1639,182.88,73.9
1640,198.12,89.8
1641,182.88,79.8
1642,182.88,77.1
1643,154.94,77.1
1644,170.18,59.9
1645,193.04,84.8
1646,182.88,74.8
1647,154.94,74.8
1648,154.94,73.9
1649,185.42,72.1
1650,187.96,88.0
1651,152.4,72.1
1652,187.96,79.8
1653,182.88,78.0
1654,182.88,84.8
1655,182.88,81.2
1656,190.5,83.0
1657,182.88,78.0
1658,154.94,73.0
1659,175.26,74.8
1660,165.1,67.1
1661,175.26,71.2
1662,152.4,74.8
1663,152.4,74.8
1664,182.88,79.8
1665,185.42,78.0
1666,175.26,66.2
1667,175.26,73.0
1668,185.42,82.1
1669,175.26,64.9
1670,193.04,88.9
1671,175.26,71.2
1672,190.5,79.8
1673,152.4,72.1
1674,170.18,55.8
1675,165.1,64.9
1676,152.4,77.1
1677,182.88,83.0
1678,185.42,78.0
1679,154.94,81.2
1680,187.96,79.8
1681,152.4,68.9
1682,154.94,76.2
1683,170.18,67.1
1684,190.5,88.9
1685,193.04,93.9
1686,187.96,77.1
1687,193.04,74.8
1688,175.26,68.0
1689,175.26,68.0
1690,152.4,71.2
1691,195.58,92.1
1692,152.4,71.2
1693,185.42,83.0
1694,190.5,81.2
1695,154.94,76.2
1696,190.5,83.0
1697,170.18,68.0
1698,193.04,88.0
1699,152.4,78.0
1700,182.88,83.9
1701,185.42,72.1
1702,154.94,83.9
1703,190.5,77.1
1704,152.4,73.9
1705,185.42,83.0
1706,167.64,72.1
1707,172.72,68.9
1708,185.42,73.0
1709,185.42,74.8
1710,182.88,69.9
1711,182.88,76.2
1712,182.88,79.8
1713,185.42,84.8
1714,172.72,64.9
1715,170.18,66.2
1716,182.88,79.8
1717,152.4,72.1
1718,152.4,72.1
1719,187.96,79.8
1720,152.4,71.2
1721,154.94,73.0
1722,154.94,76.2
1723,154.94,76.2
1724,185.42,77.1
1725,200.66,89.8
1726,190.5,81.2
1727,193.04,86.2
1728,182.88,73.9
1729,182.88,86.2
1730,182.88,77.1
1731,182.88,74.8
1732,154.94,72.1
1733,167.64,54.0
1734,193.04,83.9
1735,190.5,83.9
1736,172.72,71.2
1737,172.72,64.0
1738,172.72,68.0
1739,182.88,78.0
1740,172.72,68.9
1741,190.5,79.8
1742,182.88,74.8
1743,193.04,96.2
1744,185.42,77.1
1745,165.1,63.0
1746,187.96,82.1
1747,175.26,79.8
1748,152.4,60.8
1749,182.88,78.0
1750,154.94,69.9
1751,187.96,76.2
1752,175.26,68.9
1753,193.04,78.0
1754,152.4,74.8
1755,170.18,68.0
1756,193.04,93.0
1757,167.64,72.1
1758,190.5,86.2
1759,152.4,64.9
1760,175.26,74.8
1761,182.88,73.0
1762,175.26,72.1
1763,190.5,79.8
1764,152.4,73.9
1765,152.4,71.2
1766,182.88,78.0
1767,152.4,77.1
1768,190.5,86.2
1769,185.42,82.1
1770,175.26,69.9
1771,154.94,74.8
1772,185.42,83.9
1773,182.88,64.0
1774,187.96,69.9
1775,165.1,69.9
1776,182.88,72.1
1777,154.94,71.2
1778,190.5,79.8
1779,182.88,77.1
1780,187.96,94.8
1781,185.42,81.2
1782,154.94,78.0
1783,182.88,77.1
1784,175.26,72.1
1785,190.5,69.9
1786,175.26,73.9
1787,175.26,73.0
1788,175.26,67.1
1789,187.96,78.9
1790,190.5,79.8
1791,190.5,84.8
1792,175.26,74.8
1793,193.04,83.0
1794,182.88,73.9
1795,154.94,69.9
1796,193.04,83.9
1797,170.18,68.0
1798,190.5,87.1
1799,154.94,73.0
1800,152.4,76.2
1801,175.26,74.8
1802,185.42,83.0
1803,187.96,79.8
1804,175.26,68.0
1805,175.26,72.1
1806,185.42,69.9
1807,182.88,81.2
1808,190.5,89.8
1809,167.64,72.1
1810,185.42,86.2
1811,185.42,87.1
1812,165.1,62.1
1813,182.88,78.0
1814,170.18,64.0
1815,170.18,62.1
1816,152.4,77.1
1817,167.64,68.9
1818,195.58,88.0
1819,175.26,72.1
1820,154.94,69.9
1821,175.26,72.1
1822,175.26,68.9
1823,185.42,79.8
1824,185.42,78.0
1825,152.4,78.0
1826,182.88,79.8
1827,172.72,64.0
1828,185.42,73.9
1829,154.94,77.1
1830,152.4,73.9
1831,182.88,72.1
1832,167.64,59.9
1833,185.42,79.8
1834,187.96,77.1
1835,170.18,69.9
1836,172.72,63.0
1837,154.94,79.8
1838,175.26,71.2
1839,185.42,79.8
1840,170.18,67.1
1841,195.58,89.8
1842,182.88,76.2
1843,154.94,78.9
1844,185.42,81.2
1845,170.18,73.0
1846,187.96,81.2
1847,185.42,79.8
1848,152.4,78.0
1849,182.88,78.9
1850,190.5,82.1
1851,187.96,88.0
1852,182.88,78.0
1853,152.4,69.9
1854,190.5,83.0
1855,185.42,78.0
1856,185.42,74.8
1857,175.26,71.2
1858,185.42,78.0
1859,175.26,71.2
1860,154.94,69.9
1861,152.4,71.2
1862,182.88,74.8
1863,154.94,73.0
1864,190.5,76.2
1865,187.96,81.2
1866,154.94,69.9
1867,185.42,76.2
1868,172.72,64.9
1869,170.18,74.8
1870,185.42,81.2
1871,175.26,69.9
1872,175.26,74.8
1873,185.42,72.1
1874,182.88,79.8
1875,190.5,78.9
1876,182.88,74.8
1877,185.42,79.8
1878,170.18,63.0
1879,175.26,72.1
1880,170.18,63.0
1881,185.42,88.0
1882,154.94,73.9
1883,175.26,73.9
1884,152.4,68.0
1885,187.96,74.8
1886,170.18,67.1
1887,182.88,77.1
1888,175.26,66.2
1889,152.4,72.1
1890,182.88,76.2
1891,182.88,77.1
1892,152.4,73.9
1893,152.4,72.1
1894,190.5,81.2
1895,154.94,69.9
1896,175.26,69.9
1897,182.88,83.0
1898,187.96,78.9
1899,170.18,59.0
1900,182.88,76.2
1901,185.42,73.9
1902,170.18,63.0
1903,152.4,69.9
1904,152.4,69.9
1905,170.18,68.9
1906,182.88,79.8
1907,187.96,77.1
1908,185.42,79.8
1909,154.94,72.1
1910,182.88,76.2
1911,187.96,87.1
1912,182.88,73.0
1913,187.96,79.8
1914,187.96,78.9
1915,185.42,81.2
1916,185.42,88.0
1917,175.26,64.0
1918,185.42,78.9
1919,152.4,83.0
1920,152.4,73.0
1921,154.94,68.9
1922,152.4,69.9
1923,170.18,63.0
1924,175.26,68.9
1925,185.42,83.0
1926,182.88,72.1
1927,175.26,69.9
1928,187.96,83.0
1929,190.5,86.2
1930,154.94,73.0
1931,185.42,79.8
1932,152.4,69.9
1933,175.26,73.0
1934,190.5,81.2
1935,154.94,83.0
1936,154.94,74.8
1937,152.4,73.9
1938,187.96,78.0
1939,182.88,79.8
1940,170.18,71.2
1941,152.4,68.9
1942,182.88,83.9
1943,172.72,69.9
1944,175.26,69.9
1945,154.94,78.0
1946,182.88,81.2
1947,154.94,72.1
1948,185.42,78.0
1949,172.72,69.9
1950,175.26,71.2
1951,193.04,86.2
1952,175.26,69.9
1953,152.4,76.2
1954,190.5,86.2
1955,175.26,73.9
1956,170.18,67.1
1957,154.94,73.9
1958,185.42,79.8
1959,195.58,83.0
1960,187.96,73.9
1961,185.42,78.9
1962,187.96,79.8
1963,182.88,74.8
1964,152.4,73.9
1965,175.26,72.1
1966,172.72,63.0
1967,170.18,68.0
1968,154.94,66.2
1969,175.26,69.9
1970,165.1,59.9
1971,154.94,73.9
1972,185.42,76.2
1973,154.94,81.2
1974,172.72,68.0
1975,187.96,84.8
1976,193.04,76.2
1977,152.4,76.2
1978,152.4,67.1
1979,172.72,62.1
1980,182.88,78.0
1981,185.42,78.0
1982,185.42,78.0
1983,152.4,66.2
1984,185.42,76.2
1985,154.94,73.0
1986,182.88,82.1
1987,175.26,69.9
1988,152.4,64.9
1989,182.88,78.9
1990,152.4,78.0
1991,182.88,73.9
1992,190.5,86.2
1993,172.72,69.9
1994,154.94,73.9
1995,154.94,72.1
1996,152.4,71.2
1997,152.4,78.0
1998,203.2,94.8
1999,170.18,69.9
2000,187.96,83.9
2001,185.42,78.9
2002,185.42,73.0
2003,154.94,77.1
2004,175.26,68.0
2005,182.88,73.9
2006,175.26,73.0
2007,175.26,71.2
2008,182.88,78.0
2009,193.04,84.8
2010,154.94,78.9
2011,187.96,83.9
2012,170.18,63.0
2013,152.4,82.1
2014,182.88,78.0
2015,175.26,62.1
2016,170.18,62.1
2017,198.12,94.8
2018,170.18,68.0
2019,190.5,76.2
2020,172.72,64.9
2021,182.88,76.2
2022,154.94,77.1
2023,154.94,69.9
2024,187.96,88.9
2025,172.72,72.1
2026,175.26,72.1
2027,167.64,64.9
2028,193.04,79.8
2029,187.96,86.2
2030,172.72,72.1
2031,182.88,74.8
2032,193.04,87.1
2033,187.96,81.2
2034,187.96,86.2
2035,190.5,87.1
2036,152.4,74.8
2037,190.5,78.0
2038,172.72,66.2
2039,175.26,69.9
2040,167.64,60.8
2041,193.04,76.2
2042,175.26,67.1
2043,182.88,83.0
2044,152.4,71.2
2045,154.94,77.1
2046,195.58,91.2
2047,182.88,82.1
2048,185.42,83.9
2049,182.88,78.0
2050,175.26,68.0
2051,185.42,83.0
2052,190.5,71.2
2053,152.4,71.2
2054,182.88,77.1
2055,182.88,76.2
2056,182.88,76.2
2057,170.18,72.1
2058,152.4,71.2
2059,154.94,77.1
2060,175.26,72.1
2061,182.88,74.8
2062,154.94,79.8
2063,182.88,79.8
2064,152.4,73.9
2065,175.26,68.0
2066,187.96,82.1
2067,152.4,69.9
2068,182.88,83.9
2069,172.72,68.9
2070,175.26,73.0
2071,154.94,74.8
2072,182.88,76.2
2073,195.58,83.0
2074,154.94,73.9
2075,187.96,79.8
2076,152.4,68.9
2077,182.88,78.0
2078,193.04,86.2
2079,175.26,69.9
2080,170.18,69.9
2081,190.5,82.1
2082,190.5,87.1
2083,172.72,73.9
2084,152.4,82.1
2085,152.4,71.2
2086,152.4,68.9
2087,175.26,69.9
2088,165.1,64.9
2089,167.64,63.0
2090,198.12,89.8
2091,190.5,74.8
2092,167.64,69.9
2093,193.04,89.8
2094,175.26,73.9
2095,187.96,77.1
2096,193.04,92.1
2097,185.42,79.8
2098,167.64,67.1
2099,152.4,73.0
2100,152.4,83.0
2101,175.26,73.9
2102,154.94,69.9
2103,182.88,77.1
2104,152.4,77.1
2105,185.42,74.8
2106,187.96,81.2
2107,187.96,83.0
2108,190.5,76.2
2109,187.96,83.0
2110,185.42,86.2
2111,185.42,78.9
2112,154.94,76.2
2113,185.42,79.8
2114,182.88,74.8
2115,185.42,86.2
2116,187.96,83.0
2117,154.94,69.9
2118,190.5,81.2
2119,190.5,84.8
2120,167.64,55.8
2121,152.4,78.9
2122,182.88,74.8
2123,187.96,78.9
2124,165.1,63.0
2125,175.26,68.0
2126,185.42,77.1
2127,187.96,83.0
2128,182.88,77.1
2129,172.72,68.9
2130,185.42,78.0
2131,190.5,79.8
2132,198.12,89.8
2133,182.88,81.2
2134,170.18,62.1
2135,152.4,69.9
2136,152.4,67.1
2137,175.26,69.9
2138,152.4,67.1
2139,182.88,78.0
2140,185.42,78.0
2141,185.42,76.2
2142,154.94,74.8
2143,182.88,72.1
2144,175.26,82.1
2145,182.88,73.9
2146,152.4,71.2
2147,175.26,74.8
2148,193.04,86.2
2149,182.88,77.1
2150,182.88,77.1
2151,185.42,78.9
2152,175.26,71.2
2153,185.42,81.2
2154,154.94,86.2
2155,187.96,82.1
2156,187.96,81.2
2157,190.5,83.9
2158,175.26,68.9
2159,152.4,76.2
2160,182.88,72.1
2161,172.72,72.1
2162,193.04,88.9
2163,154.94,78.0
2164,167.64,72.1
2165,187.96,79.8
2166,154.94,73.0
2167,185.42,73.9
2168,190.5,88.0
2169,170.18,73.0
2170,172.72,72.1
2171,182.88,79.8
2172,182.88,76.2
2173,182.88,73.9
2174,154.94,73.9
2175,185.42,74.8
2176,185.42,81.2
2177,152.4,69.9
2178,175.26,77.1
2179,182.88,79.8
2180,172.72,72.1
2181,187.96,77.1
2182,182.88,82.1
2183,152.4,74.8
2184,182.88,69.9
2185,182.88,72.1
2186,172.72,60.8
2187,175.26,69.9
2188,185.42,83.9
2189,187.96,76.2
2190,182.88,77.1
2191,172.72,64.0
2192,154.94,73.9
2193,175.26,67.1
2194,190.5,69.9
2195,193.04,83.9
2196,187.96,77.1
2197,152.4,71.2
2198,154.94,76.2
2199,154.94,77.1
2200,167.64,64.9
2201,182.88,86.2
2202,193.04,83.9
2203,152.4,71.2
2204,182.88,81.2
2205,187.96,79.8
2206,185.42,77.1
2207,182.88,73.0
2208,152.4,69.9
2209,170.18,59.9
2210,182.88,76.2
2211,175.26,67.1
2212,152.4,64.0
2213,185.42,69.9
2214,185.42,71.2
2215,195.58,89.8
2216,195.58,92.1
2217,185.42,83.0
2218,182.88,74.8
2219,182.88,63.0
2220,182.88,77.1
2221,152.4,78.0
2222,187.96,87.1
2223,172.72,74.8
2224,187.96,79.8
2225,187.96,78.0
2226,190.5,78.0
2227,152.4,72.1
2228,175.26,64.9
2229,152.4,69.9
2230,175.26,74.8
2231,187.96,73.9
2232,193.04,86.2
2233,195.58,88.9
2234,182.88,78.0
2235,175.26,68.9
2236,175.26,73.9
2237,182.88,84.8
2238,172.72,72.1
2239,190.5,89.8
2240,167.64,67.1
2241,170.18,69.9
2242,152.4,69.9
2243,175.26,73.0
2244,190.5,78.9
2245,182.88,74.8
2246,170.18,74.8
2247,182.88,71.2
2248,190.5,81.2
2249,175.26,68.0
2250,185.42,77.1
2251,170.18,67.1
2252,190.5,98.0
2253,152.4,74.8
2254,172.72,67.1
2255,172.72,64.0
2256,182.88,78.9
2257,182.88,76.2
2258,182.88,74.8
2259,185.42,79.8
2260,182.88,81.2
2261,182.88,83.9
2262,172.72,68.0
2263,182.88,73.0
2264,185.42,77.1
2265,182.88,83.0
2266,182.88,77.1
2267,175.26,68.9
2268,187.96,83.0
2269,193.04,74.8
2270,170.18,68.0
2271,193.04,88.0
2272,152.4,69.9
2273,182.88,74.8
2274,182.88,77.1
2275,152.4,68.0
2276,167.64,66.2
2277,175.26,71.2
2278,182.88,79.8
2279,182.88,69.9
2280,162.56,55.8
2281,172.72,64.9
2282,187.96,79.8
2283,175.26,72.1
2284,182.88,77.1
2285,190.5,84.8
2286,154.94,79.8
2287,182.88,68.9
2288,152.4,69.9
2289,154.94,78.9
2290,172.72,69.9
2291,154.94,81.2
2292,182.88,78.9
2293,182.88,73.9
2294,152.4,68.9
2295,195.58,88.0
2296,193.04,82.1
2297,182.88,73.0
2298,152.4,64.0
2299,152.4,73.0
2300,172.72,67.1
2301,152.4,69.9
2302,182.88,79.8
2303,187.96,78.0
2304,154.94,83.0
2305,152.4,69.9
2306,172.72,66.2
2307,182.88,73.0
2308,187.96,74.8
2309,154.94,81.2
2310,185.42,82.1
2311,167.64,64.0
2312,187.96,84.8
2313,152.4,71.2
2314,182.88,74.8
2315,182.88,77.1
2316,175.26,71.2
2317,175.26,66.2
2318,154.94,81.2
2319,182.88,79.8
2320,154.94,78.9
2321,172.72,72.1
2322,185.42,79.8
2323,182.88,77.1
2324,182.88,74.8
2325,152.4,78.0
2326,154.94,76.2
2327,185.42,77.1
2328,182.88,82.1
2329,154.94,79.8
2330,175.26,66.2
2331,185.42,72.1
2332,187.96,82.1
2333,190.5,76.2
2334,185.42,76.2
2335,170.18,69.9
2336,187.96,78.9
2337,182.88,77.1
2338,187.96,73.9
2339,152.4,76.2
2340,190.5,78.0
2341,152.4,73.0
2342,182.88,77.1
2343,187.96,88.9
2344,154.94,83.9
2345,172.72,72.1
2346,182.88,81.2
2347,190.5,83.9
2348,154.94,73.9
2349,193.04,79.8
2350,187.96,83.0
2351,187.96,83.9
2352,175.26,69.9
2353,172.72,67.1
2354,185.42,79.8
2355,182.88,77.1
2356,185.42,74.8
2357,152.4,72.1
2358,182.88,76.2
2359,182.88,73.9
2360,185.42,77.1
2361,154.94,73.0
2362,185.42,74.8
2363,187.96,88.0
2364,190.5,83.0
2365,170.18,66.2
2366,152.4,73.9
2367,193.04,81.2
2368,185.42,79.8
2369,182.88,74.8
2370,182.88,78.0
2371,152.4,72.1
2372,175.26,68.9
2373,182.88,73.9
2374,193.04,88.9
2375,154.94,74.8
2376,185.42,74.8
2377,175.26,68.0
2378,187.96,78.9
2379,185.42,79.8
2380,187.96,83.0
2381,187.96,89.8
2382,152.4,78.9
2383,175.26,69.9
2384,175.26,71.2
2385,154.94,74.8
2386,172.72,66.2
2387,175.26,69.9
2388,193.04,73.9
2389,182.88,77.1
2390,172.72,91.2
2391,182.88,84.8
2392,193.04,88.9
2393,152.4,69.9
2394,185.42,81.2
2395,182.88,77.1
2396,154.94,69.9
2397,187.96,86.2
2398,152.4,69.9
2399,154.94,76.2
2400,182.88,73.0
2401,175.26,67.1
2402,154.94,69.9
2403,152.4,76.2
2404,175.26,78.0
2405,172.72,71.2
2406,154.94,67.1
2407,152.4,77.1
2408,187.96,78.0
2409,152.4,69.9
2410,182.88,69.9
2411,182.88,74.8
2412,193.04,88.0
2413,182.88,73.9
2414,154.94,77.1
2415,175.26,72.1
2416,182.88,79.8
2417,170.18,71.2
2418,172.72,64.9
2419,152.4,73.0
2420,175.26,68.9
2421,175.26,64.9
2422,167.64,59.9
2423,175.26,71.2
2424,182.88,69.9
2425,187.96,83.9
2426,185.42,73.0
2427,185.42,74.8
2428,154.94,76.2
2429,152.4,68.9
2430,165.1,67.1
2431,175.26,69.9
2432,193.04,78.0
2433,175.26,69.9
2434,152.4,68.9
2435,175.26,68.0
2436,187.96,78.9
2437,152.4,74.8
2438,175.26,69.9
2439,187.96,87.1
2440,152.4,68.0
2441,167.64,64.9
2442,185.42,83.0
2443,152.4,72.1
2444,185.42,84.8
2445,185.42,81.2
2446,190.5,91.2
2447,172.72,72.1
2448,154.94,68.0
2449,172.72,64.9
2450,185.42,76.2
2451,187.96,72.1
2452,190.5,79.8
2453,185.42,78.0
2454,154.94,69.9
2455,175.26,72.1
2456,182.88,76.2
2457,170.18,63.0
2458,190.5,88.9
2459,175.26,72.1
2460,182.88,79.8
2461,193.04,81.2
2462,182.88,76.2
2463,154.94,74.8
2464,172.72,69.9
2465,175.26,74.8
2466,187.96,79.8
2467,154.94,73.9
2468,154.94,83.9
2469,190.5,83.0
2470,182.88,78.0
2471,187.96,84.8
2472,182.88,74.8
2473,154.94,74.8
2474,172.72,74.8
2475,182.88,79.8
2476,182.88,72.1
2477,182.88,83.0
2478,185.42,73.0
2479,190.5,91.2
2480,185.42,73.9
2481,152.4,83.9
2482,185.42,78.0
2483,187.96,78.0
2484,193.04,88.9
2485,182.88,83.0
2486,187.96,86.2
2487,170.18,67.1
2488,175.26,68.9
2489,187.96,73.0
2490,193.04,86.2
2491,152.4,68.9
2492,152.4,74.8
2493,185.42,72.1
2494,152.4,72.1
2495,193.04,86.2
2496,154.94,69.9
2497,185.42,78.0
2498,185.42,83.9
2499,167.64,63.0
2500,182.88,83.9
2501,152.4,73.0
2502,175.26,72.1
2503,182.88,78.9
2504,182.88,74.8
2505,187.96,81.2
2506,172.72,72.1
2507,154.94,76.2
2508,182.88,66.2
2509,187.96,86.2
2510,187.96,84.8
2511,175.26,74.8
2512,172.72,68.0
2513,175.26,69.9
2514,175.26,74.8
2515,152.4,72.1
2516,190.5,81.2
2517,187.96,84.8
2518,187.96,84.8
2519,152.4,76.2
2520,175.26,74.8
2521,190.5,77.1
2522,190.5,83.0
2523,172.72,68.9
2524,182.88,73.0
2525,190.5,79.8
2526,182.88,78.0
2527,170.18,66.2
2528,172.72,68.0
2529,187.96,82.1
2530,172.72,62.1
2531,167.64,64.0
2532,182.88,66.2
2533,185.42,77.1
2534,154.94,78.9
2535,175.26,69.9
2536,170.18,69.9
2537,182.88,78.9
2538,154.94,88.0
2539,154.94,73.0
2540,187.96,81.2
2541,152.4,78.9
2542,195.58,79.8
2543,187.96,82.1
2544,185.42,83.0
2545,193.04,97.1
2546,190.5,88.9
2547,152.4,72.1
2548,152.4,74.8
2549,193.04,84.8
2550,152.4,73.9
2551,187.96,73.9
2552,154.94,68.0
2553,175.26,68.9
2554,175.26,73.0
2555,185.42,77.1
2556,152.4,72.1
2557,182.88,77.1
2558,175.26,68.0
2559,152.4,68.9
2560,175.26,66.2
2561,152.4,73.9
2562,193.04,89.8
2563,170.18,66.2
2564,175.26,67.1
2565,152.4,74.8
2566,152.4,67.1
2567,187.96,79.8
2568,175.26,68.9
2569,187.96,86.2
2570,182.88,73.0
2571,195.58,88.0
2572,175.26,78.0
2573,190.5,83.0
2574,195.58,88.9
2575,190.5,84.8
2576,185.42,78.0
2577,165.1,59.9
2578,187.96,81.2
2579,185.42,69.9
2580,152.4,77.1
2581,170.18,64.9
2582,167.64,59.9
2583,154.94,77.1
2584,187.96,88.0
2585,154.94,69.9
2586,152.4,74.8
2587,182.88,73.9
2588,185.42,74.8
2589,182.88,78.9
2590,170.18,68.0
2591,152.4,69.9
2592,182.88,81.2
2593,182.88,79.8
2594,152.4,72.1
2595,170.18,64.0
2596,193.04,83.9
2597,187.96,68.0
2598,185.42,77.1
2599,182.88,73.0
2600,185.42,76.2
2601,175.26,69.9
2602,154.94,69.9
2603,182.88,79.8
2604,190.5,86.2
2605,182.88,74.8
2606,154.94,74.8
2607,185.42,78.0
2608,182.88,73.9
2609,154.94,76.2
2610,154.94,73.9
2611,175.26,69.9
2612,154.94,69.9
2613,154.94,74.8
2614,193.04,84.8
2615,182.88,77.1
2616,187.96,81.2
2617,190.5,79.8
2618,182.88,73.0
2619,154.94,78.9
2620,203.2,84.8
2621,193.04,96.2
2622,190.5,83.0
2623,182.88,83.0
2624,182.88,78.0
2625,154.94,73.9
2626,187.96,81.2
2627,172.72,69.9
2628,182.88,78.0
2629,185.42,78.9
2630,175.26,69.9
2631,187.96,91.2
